location_key	location_id	location_name	date	tmin_c	tmax_c	precip_mm
1	BGD-DHAKA	Dhaka	2019-01-01	12.3	26.4	0.0
1	BGD-DHAKA	Dhaka	2019-01-02	13.14	25.61	0.0
1	BGD-DHAKA	Dhaka	2019-01-03	12.46	25.81	0.0
1	BGD-DHAKA	Dhaka	2019-01-04	10.01	24.12	0.0
1	BGD-DHAKA	Dhaka	2019-01-05	10.03	25.31	0.0
1	BGD-DHAKA	Dhaka	2019-01-06	11.75	26.25	0.0
1	BGD-DHAKA	Dhaka	2019-01-07	12.34	26.99	0.0
1	BGD-DHAKA	Dhaka	2019-01-08	13.83	26.87	0.0
1	BGD-DHAKA	Dhaka	2019-01-09	13.55	25.98	0.0
1	BGD-DHAKA	Dhaka	2019-01-10	13.26	24.83	0.0
1	BGD-DHAKA	Dhaka	2019-01-11	11.16	24.8	0.0
1	BGD-DHAKA	Dhaka	2019-01-12	11.5	25.56	0.0
1	BGD-DHAKA	Dhaka	2019-01-13	12.07	26.61	0.0
1	BGD-DHAKA	Dhaka	2019-01-14	12.81	26.25	0.0
1	BGD-DHAKA	Dhaka	2019-01-15	11.35	25.42	0.0
1	BGD-DHAKA	Dhaka	2019-01-16	10.16	25.48	0.0
1	BGD-DHAKA	Dhaka	2019-01-17	12.12	26.62	0.0
1	BGD-DHAKA	Dhaka	2019-01-18	12.86	26.01	0.0
1	BGD-DHAKA	Dhaka	2019-01-19	12.55	25.4	0.0
1	BGD-DHAKA	Dhaka	2019-01-20	11.87	25.75	0.0
1	BGD-DHAKA	Dhaka	2019-01-21	13.46	27.14	0.0
1	BGD-DHAKA	Dhaka	2019-01-22	13.37	28.06	0.0
1	BGD-DHAKA	Dhaka	2019-01-23	12.58	28.25	0.0
1	BGD-DHAKA	Dhaka	2019-01-24	13.01	29.1	0.0
1	BGD-DHAKA	Dhaka	2019-01-25	14.05	29.11	0.0
1	BGD-DHAKA	Dhaka	2019-01-26	14.26	30.24	0.0
1	BGD-DHAKA	Dhaka	2019-01-27	15.53	29.0	0.0
1	BGD-DHAKA	Dhaka	2019-01-28	15.66	28.34	0.0
1	BGD-DHAKA	Dhaka	2019-01-29	13.9	25.63	0.0
1	BGD-DHAKA	Dhaka	2019-01-30	9.06	24.71	0.0
1	BGD-DHAKA	Dhaka	2019-01-31	10.27	27.55	0.0
1	BGD-DHAKA	Dhaka	2019-02-01	12.13	28.65	0.0
1	BGD-DHAKA	Dhaka	2019-02-02	14.64	28.33	0.0
1	BGD-DHAKA	Dhaka	2019-02-03	14.03	28.41	0.0
1	BGD-DHAKA	Dhaka	2019-02-04	13.7	28.14	0.0
1	BGD-DHAKA	Dhaka	2019-02-05	12.55	28.39	0.0
1	BGD-DHAKA	Dhaka	2019-02-06	13.79	27.59	0.0
1	BGD-DHAKA	Dhaka	2019-02-07	12.89	29.29	0.0
1	BGD-DHAKA	Dhaka	2019-02-08	15.16	29.8	0.0
1	BGD-DHAKA	Dhaka	2019-02-09	16.7	29.23	0.71
1	BGD-DHAKA	Dhaka	2019-02-10	13.37	27.27	0.0
1	BGD-DHAKA	Dhaka	2019-02-11	10.64	27.12	0.0
1	BGD-DHAKA	Dhaka	2019-02-12	11.94	28.63	0.0
1	BGD-DHAKA	Dhaka	2019-02-13	14.86	29.7	0.0
1	BGD-DHAKA	Dhaka	2019-02-14	15.58	31.08	0.0
1	BGD-DHAKA	Dhaka	2019-02-15	17.47	31.69	0.0
1	BGD-DHAKA	Dhaka	2019-02-16	17.65	30.26	0.35
1	BGD-DHAKA	Dhaka	2019-02-17	15.57	26.29	11.04
1	BGD-DHAKA	Dhaka	2019-02-18	13.98	26.68	0.0
1	BGD-DHAKA	Dhaka	2019-02-19	15.13	30.21	0.0
1	BGD-DHAKA	Dhaka	2019-02-20	16.2	31.41	0.0
1	BGD-DHAKA	Dhaka	2019-02-21	16.11	31.44	0.0
1	BGD-DHAKA	Dhaka	2019-02-22	16.83	31.36	0.0
1	BGD-DHAKA	Dhaka	2019-02-23	18.67	32.81	0.0
1	BGD-DHAKA	Dhaka	2019-02-24	18.91	32.5	0.03
1	BGD-DHAKA	Dhaka	2019-02-25	18.54	29.69	7.79
1	BGD-DHAKA	Dhaka	2019-02-26	17.55	26.91	21.43
1	BGD-DHAKA	Dhaka	2019-02-27	18.08	27.89	19.63
1	BGD-DHAKA	Dhaka	2019-02-28	17.79	28.06	25.82
1	BGD-DHAKA	Dhaka	2019-03-01	14.11	27.04	0.27
1	BGD-DHAKA	Dhaka	2019-03-02	10.55	27.82	0.0
1	BGD-DHAKA	Dhaka	2019-03-03	14.1	28.74	0.0
1	BGD-DHAKA	Dhaka	2019-03-04	16.12	25.59	0.03
1	BGD-DHAKA	Dhaka	2019-03-05	19.45	28.58	8.82
1	BGD-DHAKA	Dhaka	2019-03-06	17.88	29.67	0.04
1	BGD-DHAKA	Dhaka	2019-03-07	19.33	30.04	0.02
1	BGD-DHAKA	Dhaka	2019-03-08	16.76	29.99	0.0
1	BGD-DHAKA	Dhaka	2019-03-09	15.56	30.49	0.0
1	BGD-DHAKA	Dhaka	2019-03-10	15.46	31.41	0.0
1	BGD-DHAKA	Dhaka	2019-03-11	19.15	30.89	0.0
1	BGD-DHAKA	Dhaka	2019-03-12	19.24	34.42	0.0
1	BGD-DHAKA	Dhaka	2019-03-13	18.23	34.91	0.0
1	BGD-DHAKA	Dhaka	2019-03-14	20.46	35.08	0.0
1	BGD-DHAKA	Dhaka	2019-03-15	20.89	35.75	0.02
1	BGD-DHAKA	Dhaka	2019-03-16	21.12	35.64	0.03
1	BGD-DHAKA	Dhaka	2019-03-17	20.64	35.67	4.63
1	BGD-DHAKA	Dhaka	2019-03-18	21.13	32.02	3.98
1	BGD-DHAKA	Dhaka	2019-03-19	18.0	32.99	1.0
1	BGD-DHAKA	Dhaka	2019-03-20	18.99	33.38	1.16
1	BGD-DHAKA	Dhaka	2019-03-21	18.8	34.78	2.18
1	BGD-DHAKA	Dhaka	2019-03-22	21.2	35.06	3.87
1	BGD-DHAKA	Dhaka	2019-03-23	22.34	34.94	2.94
1	BGD-DHAKA	Dhaka	2019-03-24	18.75	35.42	0.0
1	BGD-DHAKA	Dhaka	2019-03-25	18.12	35.81	0.0
1	BGD-DHAKA	Dhaka	2019-03-26	18.93	36.01	0.0
1	BGD-DHAKA	Dhaka	2019-03-27	19.86	32.42	1.95
1	BGD-DHAKA	Dhaka	2019-03-28	21.63	34.19	0.0
1	BGD-DHAKA	Dhaka	2019-03-29	20.69	35.13	0.0
1	BGD-DHAKA	Dhaka	2019-03-30	22.46	35.04	0.0
1	BGD-DHAKA	Dhaka	2019-03-31	23.29	35.74	8.32
1	BGD-DHAKA	Dhaka	2019-04-01	23.82	31.15	40.7
1	BGD-DHAKA	Dhaka	2019-04-02	22.57	33.27	8.31
1	BGD-DHAKA	Dhaka	2019-04-03	21.85	32.6	3.7
1	BGD-DHAKA	Dhaka	2019-04-04	22.82	33.66	0.73
1	BGD-DHAKA	Dhaka	2019-04-05	23.2	33.9	0.5
1	BGD-DHAKA	Dhaka	2019-04-06	23.43	31.68	4.94
1	BGD-DHAKA	Dhaka	2019-04-07	22.66	32.74	5.12
1	BGD-DHAKA	Dhaka	2019-04-08	22.52	33.7	4.1
1	BGD-DHAKA	Dhaka	2019-04-09	22.83	32.51	16.72
1	BGD-DHAKA	Dhaka	2019-04-10	22.76	32.17	17.46
1	BGD-DHAKA	Dhaka	2019-04-11	22.96	33.11	0.08
1	BGD-DHAKA	Dhaka	2019-04-12	23.87	33.07	0.48
1	BGD-DHAKA	Dhaka	2019-04-13	23.43	35.54	0.49
1	BGD-DHAKA	Dhaka	2019-04-14	23.81	36.89	0.32
1	BGD-DHAKA	Dhaka	2019-04-15	24.57	36.7	1.02
1	BGD-DHAKA	Dhaka	2019-04-16	24.6	36.9	2.45
1	BGD-DHAKA	Dhaka	2019-04-17	24.97	36.98	4.71
1	BGD-DHAKA	Dhaka	2019-04-18	23.53	36.68	0.0
1	BGD-DHAKA	Dhaka	2019-04-19	24.43	37.36	0.0
1	BGD-DHAKA	Dhaka	2019-04-20	24.28	36.34	0.06
1	BGD-DHAKA	Dhaka	2019-04-21	23.95	37.05	2.49
1	BGD-DHAKA	Dhaka	2019-04-22	24.59	34.84	0.84
1	BGD-DHAKA	Dhaka	2019-04-23	22.45	36.45	0.0
1	BGD-DHAKA	Dhaka	2019-04-24	23.75	37.66	0.3
1	BGD-DHAKA	Dhaka	2019-04-25	25.35	38.68	0.07
1	BGD-DHAKA	Dhaka	2019-04-26	25.14	39.23	0.03
1	BGD-DHAKA	Dhaka	2019-04-27	26.18	38.57	2.0
1	BGD-DHAKA	Dhaka	2019-04-28	26.56	39.8	3.19
1	BGD-DHAKA	Dhaka	2019-04-29	26.33	40.49	4.69
1	BGD-DHAKA	Dhaka	2019-04-30	26.17	38.5	4.97
1	BGD-DHAKA	Dhaka	2019-05-01	26.62	37.65	2.24
1	BGD-DHAKA	Dhaka	2019-05-02	26.05	36.79	4.75
1	BGD-DHAKA	Dhaka	2019-05-03	26.34	33.2	13.31
1	BGD-DHAKA	Dhaka	2019-05-04	24.53	30.3	76.94
1	BGD-DHAKA	Dhaka	2019-05-05	22.65	35.55	0.24
1	BGD-DHAKA	Dhaka	2019-05-06	25.26	37.32	1.41
1	BGD-DHAKA	Dhaka	2019-05-07	25.49	38.0	0.0
1	BGD-DHAKA	Dhaka	2019-05-08	25.2	39.06	0.01
1	BGD-DHAKA	Dhaka	2019-05-09	26.18	37.09	1.32
1	BGD-DHAKA	Dhaka	2019-05-10	26.63	38.26	3.56
1	BGD-DHAKA	Dhaka	2019-05-11	26.79	37.01	5.69
1	BGD-DHAKA	Dhaka	2019-05-12	26.95	35.34	2.07
1	BGD-DHAKA	Dhaka	2019-05-13	26.54	36.5	2.43
1	BGD-DHAKA	Dhaka	2019-05-14	25.81	33.97	24.3
1	BGD-DHAKA	Dhaka	2019-05-15	26.15	35.27	6.81
1	BGD-DHAKA	Dhaka	2019-05-16	26.38	35.96	3.73
1	BGD-DHAKA	Dhaka	2019-05-17	25.94	35.75	16.88
1	BGD-DHAKA	Dhaka	2019-05-18	26.52	35.42	14.37
1	BGD-DHAKA	Dhaka	2019-05-19	26.84	33.31	11.04
1	BGD-DHAKA	Dhaka	2019-05-20	26.41	34.16	0.6
1	BGD-DHAKA	Dhaka	2019-05-21	26.3	34.93	1.56
1	BGD-DHAKA	Dhaka	2019-05-22	26.41	34.71	9.3
1	BGD-DHAKA	Dhaka	2019-05-23	26.18	32.07	45.7
1	BGD-DHAKA	Dhaka	2019-05-24	26.49	32.06	45.3
1	BGD-DHAKA	Dhaka	2019-05-25	26.29	30.91	59.45
1	BGD-DHAKA	Dhaka	2019-05-26	25.81	32.29	17.48
1	BGD-DHAKA	Dhaka	2019-05-27	25.98	32.82	10.67
1	BGD-DHAKA	Dhaka	2019-05-28	25.87	32.75	9.27
1	BGD-DHAKA	Dhaka	2019-05-29	26.43	33.52	8.13
1	BGD-DHAKA	Dhaka	2019-05-30	26.11	33.4	0.82
1	BGD-DHAKA	Dhaka	2019-05-31	25.86	33.58	37.8
1	BGD-DHAKA	Dhaka	2019-06-01	26.48	32.19	72.74
1	BGD-DHAKA	Dhaka	2019-06-02	26.1	32.2	56.06
1	BGD-DHAKA	Dhaka	2019-06-03	25.72	30.89	53.6
1	BGD-DHAKA	Dhaka	2019-06-04	25.92	31.23	45.18
1	BGD-DHAKA	Dhaka	2019-06-05	25.79	29.66	21.03
1	BGD-DHAKA	Dhaka	2019-06-06	24.75	30.0	13.75
1	BGD-DHAKA	Dhaka	2019-06-07	25.52	29.81	3.8
1	BGD-DHAKA	Dhaka	2019-06-08	25.57	30.51	10.0
1	BGD-DHAKA	Dhaka	2019-06-09	26.12	31.22	6.5
1	BGD-DHAKA	Dhaka	2019-06-10	26.23	32.77	4.34
1	BGD-DHAKA	Dhaka	2019-06-11	26.03	32.59	0.23
1	BGD-DHAKA	Dhaka	2019-06-12	26.38	34.34	0.01
1	BGD-DHAKA	Dhaka	2019-06-13	28.02	33.66	1.38
1	BGD-DHAKA	Dhaka	2019-06-14	27.72	31.01	31.68
1	BGD-DHAKA	Dhaka	2019-06-15	27.5	31.07	24.12
1	BGD-DHAKA	Dhaka	2019-06-16	27.27	31.24	13.91
1	BGD-DHAKA	Dhaka	2019-06-17	27.14	31.35	16.78
1	BGD-DHAKA	Dhaka	2019-06-18	27.13	31.92	11.48
1	BGD-DHAKA	Dhaka	2019-06-19	27.2	33.67	0.13
1	BGD-DHAKA	Dhaka	2019-06-20	24.94	29.75	10.39
1	BGD-DHAKA	Dhaka	2019-06-21	25.96	32.72	9.62
1	BGD-DHAKA	Dhaka	2019-06-22	26.52	32.16	13.4
1	BGD-DHAKA	Dhaka	2019-06-23	26.05	32.95	0.2
1	BGD-DHAKA	Dhaka	2019-06-24	27.61	32.64	0.64
1	BGD-DHAKA	Dhaka	2019-06-25	27.5	33.0	1.69
1	BGD-DHAKA	Dhaka	2019-06-26	27.21	32.08	7.64
1	BGD-DHAKA	Dhaka	2019-06-27	27.2	31.43	22.26
1	BGD-DHAKA	Dhaka	2019-06-28	26.84	31.15	12.54
1	BGD-DHAKA	Dhaka	2019-06-29	27.18	31.73	26.55
1	BGD-DHAKA	Dhaka	2019-06-30	26.89	31.54	3.85
1	BGD-DHAKA	Dhaka	2019-07-01	27.12	31.37	8.14
1	BGD-DHAKA	Dhaka	2019-07-02	26.75	32.46	4.62
1	BGD-DHAKA	Dhaka	2019-07-03	26.82	32.58	2.33
1	BGD-DHAKA	Dhaka	2019-07-04	26.72	32.85	7.4
1	BGD-DHAKA	Dhaka	2019-07-05	26.96	32.07	9.85
1	BGD-DHAKA	Dhaka	2019-07-06	26.97	31.51	8.41
1	BGD-DHAKA	Dhaka	2019-07-07	26.27	31.67	17.28
1	BGD-DHAKA	Dhaka	2019-07-08	26.82	31.6	33.5
1	BGD-DHAKA	Dhaka	2019-07-09	26.82	30.5	76.49
1	BGD-DHAKA	Dhaka	2019-07-10	27.02	30.4	46.7
1	BGD-DHAKA	Dhaka	2019-07-11	26.83	29.41	55.14
1	BGD-DHAKA	Dhaka	2019-07-12	26.53	29.55	27.17
1	BGD-DHAKA	Dhaka	2019-07-13	26.34	30.5	88.71
1	BGD-DHAKA	Dhaka	2019-07-14	26.3	29.62	56.2
1	BGD-DHAKA	Dhaka	2019-07-15	26.74	30.53	79.35
1	BGD-DHAKA	Dhaka	2019-07-16	26.59	31.09	12.6
1	BGD-DHAKA	Dhaka	2019-07-17	26.46	32.96	8.19
1	BGD-DHAKA	Dhaka	2019-07-18	26.51	31.11	2.22
1	BGD-DHAKA	Dhaka	2019-07-19	25.89	30.65	8.16
1	BGD-DHAKA	Dhaka	2019-07-20	26.48	32.47	9.52
1	BGD-DHAKA	Dhaka	2019-07-21	26.8	31.79	3.55
1	BGD-DHAKA	Dhaka	2019-07-22	26.61	30.47	18.39
1	BGD-DHAKA	Dhaka	2019-07-23	25.95	29.7	18.28
1	BGD-DHAKA	Dhaka	2019-07-24	26.45	31.2	9.09
1	BGD-DHAKA	Dhaka	2019-07-25	26.31	31.98	20.95
1	BGD-DHAKA	Dhaka	2019-07-26	26.36	30.01	35.8
1	BGD-DHAKA	Dhaka	2019-07-27	26.16	31.56	27.83
1	BGD-DHAKA	Dhaka	2019-07-28	25.93	31.25	11.2
1	BGD-DHAKA	Dhaka	2019-07-29	25.38	31.05	10.46
1	BGD-DHAKA	Dhaka	2019-07-30	25.62	29.98	14.72
1	BGD-DHAKA	Dhaka	2019-07-31	25.85	30.91	15.6
1	BGD-DHAKA	Dhaka	2019-08-01	25.75	31.67	4.94
1	BGD-DHAKA	Dhaka	2019-08-02	25.82	30.8	1.36
1	BGD-DHAKA	Dhaka	2019-08-03	25.54	29.75	7.89
1	BGD-DHAKA	Dhaka	2019-08-04	25.89	32.86	5.33
1	BGD-DHAKA	Dhaka	2019-08-05	27.1	33.06	3.13
1	BGD-DHAKA	Dhaka	2019-08-06	27.64	31.46	16.93
1	BGD-DHAKA	Dhaka	2019-08-07	26.06	31.49	20.0
1	BGD-DHAKA	Dhaka	2019-08-08	25.43	30.72	39.91
1	BGD-DHAKA	Dhaka	2019-08-09	25.94	31.94	15.46
1	BGD-DHAKA	Dhaka	2019-08-10	26.51	32.77	11.27
1	BGD-DHAKA	Dhaka	2019-08-11	27.05	32.19	3.03
1	BGD-DHAKA	Dhaka	2019-08-12	27.08	30.01	20.19
1	BGD-DHAKA	Dhaka	2019-08-13	26.36	29.34	33.9
1	BGD-DHAKA	Dhaka	2019-08-14	26.3	29.57	56.78
1	BGD-DHAKA	Dhaka	2019-08-15	26.31	30.5	38.08
1	BGD-DHAKA	Dhaka	2019-08-16	26.71	30.55	14.84
1	BGD-DHAKA	Dhaka	2019-08-17	26.52	31.5	13.61
1	BGD-DHAKA	Dhaka	2019-08-18	25.63	30.5	7.92
1	BGD-DHAKA	Dhaka	2019-08-19	25.22	32.06	0.93
1	BGD-DHAKA	Dhaka	2019-08-20	25.87	32.33	0.55
1	BGD-DHAKA	Dhaka	2019-08-21	26.4	32.93	0.73
1	BGD-DHAKA	Dhaka	2019-08-22	26.66	32.63	5.86
1	BGD-DHAKA	Dhaka	2019-08-23	26.35	30.99	10.18
1	BGD-DHAKA	Dhaka	2019-08-24	25.96	30.06	12.53
1	BGD-DHAKA	Dhaka	2019-08-25	25.33	31.89	4.46
1	BGD-DHAKA	Dhaka	2019-08-26	26.52	32.08	4.14
1	BGD-DHAKA	Dhaka	2019-08-27	25.77	32.37	1.74
1	BGD-DHAKA	Dhaka	2019-08-28	26.11	30.25	2.84
1	BGD-DHAKA	Dhaka	2019-08-29	25.98	32.97	1.61
1	BGD-DHAKA	Dhaka	2019-08-30	26.29	32.44	1.7
1	BGD-DHAKA	Dhaka	2019-08-31	26.49	31.61	7.31
1	BGD-DHAKA	Dhaka	2019-09-01	26.74	32.8	16.5
1	BGD-DHAKA	Dhaka	2019-09-02	26.73	31.9	7.59
1	BGD-DHAKA	Dhaka	2019-09-03	26.47	31.81	17.1
1	BGD-DHAKA	Dhaka	2019-09-04	26.61	30.47	5.49
1	BGD-DHAKA	Dhaka	2019-09-05	26.1	31.22	9.33
1	BGD-DHAKA	Dhaka	2019-09-06	26.19	31.29	3.33
1	BGD-DHAKA	Dhaka	2019-09-07	25.82	30.52	4.15
1	BGD-DHAKA	Dhaka	2019-09-08	26.3	31.72	11.88
1	BGD-DHAKA	Dhaka	2019-09-09	26.04	32.49	8.57
1	BGD-DHAKA	Dhaka	2019-09-10	26.9	31.26	13.23
1	BGD-DHAKA	Dhaka	2019-09-11	26.89	31.53	5.71
1	BGD-DHAKA	Dhaka	2019-09-12	26.66	29.72	19.32
1	BGD-DHAKA	Dhaka	2019-09-13	26.3	30.01	26.27
1	BGD-DHAKA	Dhaka	2019-09-14	25.71	30.28	11.78
1	BGD-DHAKA	Dhaka	2019-09-15	25.81	32.0	2.68
1	BGD-DHAKA	Dhaka	2019-09-16	26.1	30.65	3.85
1	BGD-DHAKA	Dhaka	2019-09-17	25.79	32.07	8.74
1	BGD-DHAKA	Dhaka	2019-09-18	25.37	32.94	4.56
1	BGD-DHAKA	Dhaka	2019-09-19	26.32	33.62	1.34
1	BGD-DHAKA	Dhaka	2019-09-20	26.14	31.7	3.14
1	BGD-DHAKA	Dhaka	2019-09-21	26.61	32.43	1.84
1	BGD-DHAKA	Dhaka	2019-09-22	26.68	31.88	16.97
1	BGD-DHAKA	Dhaka	2019-09-23	25.24	30.78	8.63
1	BGD-DHAKA	Dhaka	2019-09-24	25.03	28.47	27.02
1	BGD-DHAKA	Dhaka	2019-09-25	24.61	28.14	23.92
1	BGD-DHAKA	Dhaka	2019-09-26	23.45	29.49	11.38
1	BGD-DHAKA	Dhaka	2019-09-27	23.5	29.3	3.38
1	BGD-DHAKA	Dhaka	2019-09-28	23.47	28.84	2.28
1	BGD-DHAKA	Dhaka	2019-09-29	23.24	28.15	12.81
1	BGD-DHAKA	Dhaka	2019-09-30	23.54	29.21	23.61
1	BGD-DHAKA	Dhaka	2019-10-01	24.61	28.74	17.8
1	BGD-DHAKA	Dhaka	2019-10-02	23.62	30.59	13.2
1	BGD-DHAKA	Dhaka	2019-10-03	24.16	30.71	6.71
1	BGD-DHAKA	Dhaka	2019-10-04	24.73	29.96	6.41
1	BGD-DHAKA	Dhaka	2019-10-05	24.01	30.5	1.97
1	BGD-DHAKA	Dhaka	2019-10-06	25.33	30.37	6.11
1	BGD-DHAKA	Dhaka	2019-10-07	24.78	29.87	6.35
1	BGD-DHAKA	Dhaka	2019-10-08	24.94	29.01	7.18
1	BGD-DHAKA	Dhaka	2019-10-09	23.87	28.71	10.72
1	BGD-DHAKA	Dhaka	2019-10-10	23.22	28.38	39.73
1	BGD-DHAKA	Dhaka	2019-10-11	23.41	30.05	11.01
1	BGD-DHAKA	Dhaka	2019-10-12	23.8	30.13	2.62
1	BGD-DHAKA	Dhaka	2019-10-13	21.08	29.95	0.0
1	BGD-DHAKA	Dhaka	2019-10-14	20.99	30.59	0.0
1	BGD-DHAKA	Dhaka	2019-10-15	22.0	31.29	0.46
1	BGD-DHAKA	Dhaka	2019-10-16	23.8	30.6	9.41
1	BGD-DHAKA	Dhaka	2019-10-17	23.76	31.08	9.22
1	BGD-DHAKA	Dhaka	2019-10-18	23.8	31.25	0.14
1	BGD-DHAKA	Dhaka	2019-10-19	22.85	30.76	0.0
1	BGD-DHAKA	Dhaka	2019-10-20	22.76	30.11	0.0
1	BGD-DHAKA	Dhaka	2019-10-21	22.04	29.95	2.37
1	BGD-DHAKA	Dhaka	2019-10-22	23.08	29.55	2.34
1	BGD-DHAKA	Dhaka	2019-10-23	21.67	28.79	4.41
1	BGD-DHAKA	Dhaka	2019-10-24	20.57	23.02	37.92
1	BGD-DHAKA	Dhaka	2019-10-25	20.55	26.13	26.35
1	BGD-DHAKA	Dhaka	2019-10-26	23.74	28.12	69.12
1	BGD-DHAKA	Dhaka	2019-10-27	22.06	29.11	6.76
1	BGD-DHAKA	Dhaka	2019-10-28	20.49	28.03	0.45
1	BGD-DHAKA	Dhaka	2019-10-29	19.5	28.16	0.0
1	BGD-DHAKA	Dhaka	2019-10-30	20.82	29.13	0.0
1	BGD-DHAKA	Dhaka	2019-10-31	20.89	28.97	0.0
1	BGD-DHAKA	Dhaka	2019-11-01	21.77	29.1	0.0
1	BGD-DHAKA	Dhaka	2019-11-02	21.19	30.07	0.0
1	BGD-DHAKA	Dhaka	2019-11-03	21.99	29.41	0.0
1	BGD-DHAKA	Dhaka	2019-11-04	22.75	29.35	0.0
1	BGD-DHAKA	Dhaka	2019-11-05	21.61	29.03	0.0
1	BGD-DHAKA	Dhaka	2019-11-06	20.69	28.86	0.0
1	BGD-DHAKA	Dhaka	2019-11-07	19.19	30.01	0.0
1	BGD-DHAKA	Dhaka	2019-11-08	20.49	27.0	3.11
1	BGD-DHAKA	Dhaka	2019-11-09	21.94	24.67	33.44
1	BGD-DHAKA	Dhaka	2019-11-10	21.63	25.14	22.81
1	BGD-DHAKA	Dhaka	2019-11-11	20.84	27.51	8.61
1	BGD-DHAKA	Dhaka	2019-11-12	19.34	27.88	1.08
1	BGD-DHAKA	Dhaka	2019-11-13	18.68	28.02	0.0
1	BGD-DHAKA	Dhaka	2019-11-14	19.58	29.0	0.0
1	BGD-DHAKA	Dhaka	2019-11-15	20.49	28.51	0.01
1	BGD-DHAKA	Dhaka	2019-11-16	19.72	28.13	0.0
1	BGD-DHAKA	Dhaka	2019-11-17	19.93	27.51	0.0
1	BGD-DHAKA	Dhaka	2019-11-18	18.73	27.22	0.0
1	BGD-DHAKA	Dhaka	2019-11-19	19.05	27.19	0.0
1	BGD-DHAKA	Dhaka	2019-11-20	17.84	25.83	0.0
1	BGD-DHAKA	Dhaka	2019-11-21	16.53	26.55	0.0
1	BGD-DHAKA	Dhaka	2019-11-22	16.74	25.8	0.0
1	BGD-DHAKA	Dhaka	2019-11-23	17.15	26.6	0.0
1	BGD-DHAKA	Dhaka	2019-11-24	17.81	26.11	0.0
1	BGD-DHAKA	Dhaka	2019-11-25	17.46	26.18	0.0
1	BGD-DHAKA	Dhaka	2019-11-26	18.21	27.6	0.0
1	BGD-DHAKA	Dhaka	2019-11-27	17.2	26.96	0.0
1	BGD-DHAKA	Dhaka	2019-11-28	17.39	28.34	0.0
1	BGD-DHAKA	Dhaka	2019-11-29	17.78	27.76	0.0
1	BGD-DHAKA	Dhaka	2019-11-30	17.63	26.95	0.0
1	BGD-DHAKA	Dhaka	2019-12-01	16.54	25.61	0.0
1	BGD-DHAKA	Dhaka	2019-12-02	15.34	24.76	0.0
1	BGD-DHAKA	Dhaka	2019-12-03	14.55	24.3	0.0
1	BGD-DHAKA	Dhaka	2019-12-04	14.19	25.16	0.0
1	BGD-DHAKA	Dhaka	2019-12-05	14.46	27.2	0.0
1	BGD-DHAKA	Dhaka	2019-12-06	15.42	26.91	0.0
1	BGD-DHAKA	Dhaka	2019-12-07	14.79	25.66	0.0
1	BGD-DHAKA	Dhaka	2019-12-08	17.15	26.18	0.0
1	BGD-DHAKA	Dhaka	2019-12-09	17.04	25.44	0.0
1	BGD-DHAKA	Dhaka	2019-12-10	16.05	24.41	0.0
1	BGD-DHAKA	Dhaka	2019-12-11	14.7	24.3	0.0
1	BGD-DHAKA	Dhaka	2019-12-12	15.39	23.86	0.0
1	BGD-DHAKA	Dhaka	2019-12-13	14.0	24.29	0.0
1	BGD-DHAKA	Dhaka	2019-12-14	13.68	25.42	0.0
1	BGD-DHAKA	Dhaka	2019-12-15	14.58	24.49	0.0
1	BGD-DHAKA	Dhaka	2019-12-16	14.92	23.97	0.0
1	BGD-DHAKA	Dhaka	2019-12-17	13.53	23.88	0.0
1	BGD-DHAKA	Dhaka	2019-12-18	12.48	21.79	0.0
1	BGD-DHAKA	Dhaka	2019-12-19	9.88	20.97	0.0
1	BGD-DHAKA	Dhaka	2019-12-20	9.42	20.69	0.0
1	BGD-DHAKA	Dhaka	2019-12-21	10.34	19.74	0.0
1	BGD-DHAKA	Dhaka	2019-12-22	9.62	20.4	0.0
1	BGD-DHAKA	Dhaka	2019-12-23	10.71	21.63	0.0
1	BGD-DHAKA	Dhaka	2019-12-24	9.81	21.89	0.0
1	BGD-DHAKA	Dhaka	2019-12-25	9.31	21.38	0.0
1	BGD-DHAKA	Dhaka	2019-12-26	11.13	22.83	0.42
1	BGD-DHAKA	Dhaka	2019-12-27	11.28	17.99	10.84
1	BGD-DHAKA	Dhaka	2019-12-28	8.36	21.12	0.44
1	BGD-DHAKA	Dhaka	2019-12-29	8.73	23.2	0.1
1	BGD-DHAKA	Dhaka	2019-12-30	9.88	23.75	0.0
1	BGD-DHAKA	Dhaka	2019-12-31	12.86	24.52	0.0
1	BGD-DHAKA	Dhaka	2020-01-01	15.21	25.99	0.0
1	BGD-DHAKA	Dhaka	2020-01-02	14.54	26.18	0.01
1	BGD-DHAKA	Dhaka	2020-01-03	15.47	20.27	36.36
1	BGD-DHAKA	Dhaka	2020-01-04	14.16	23.11	2.04
1	BGD-DHAKA	Dhaka	2020-01-05	13.18	21.81	6.46
1	BGD-DHAKA	Dhaka	2020-01-06	9.38	20.31	0.07
1	BGD-DHAKA	Dhaka	2020-01-07	8.39	21.51	0.14
1	BGD-DHAKA	Dhaka	2020-01-08	10.49	21.46	0.0
1	BGD-DHAKA	Dhaka	2020-01-09	11.65	21.27	0.86
1	BGD-DHAKA	Dhaka	2020-01-10	12.27	22.04	0.36
1	BGD-DHAKA	Dhaka	2020-01-11	10.15	20.77	0.51
1	BGD-DHAKA	Dhaka	2020-01-12	10.12	22.03	0.0
